id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34747305,Yaletown: Huge rooftop patio+ spacious+ parking,61155359,Niko,,Downtown,49.27726,-123.11782,Entire home/apt,367,1,92,2021-07-14,3.61,1,2
34752083,Luxury two bedroom apt with ocean/ furnished,118049551,Önder,,Downtown,49.2747,-123.12633,Entire home/apt,543,30,0,,,1,180
34757880,A Quaint Gem At The Heart Of It All,138824184,Evgeni,,West End,49.28422,-123.1349,Entire home/apt,169,2,97,2021-04-26,4.00,1,50
34774537,"Vancouver West Cozy Retreat by Elevate Rooms - Ground Floor Single Room M1, Shared Bathroom",243167439,Lily And Sam,,Oakridge,49.22554,-123.12941,Private room,144,1,0,,,4,23
34787711,Bright and Modern 2 Bed+Solarium in Mt Pleasant,809844,David,,Mount Pleasant,49.26463,-123.09915,Entire home/apt,201,3,3,2019-08-24,0.12,1,6
34793121,Azalea House in Dunbar,262346121,Michelle,,Dunbar Southlands,49.24555,-123.18408,Private room,358,1,0,,,2,365
34793653,Azalea Suite in Dunbar,262346121,Michelle,,Dunbar Southlands,49.24589,-123.18407,Private room,243,1,0,,,2,365
34805549,Modern Retreat,238327979,Cheryl,,Mount Pleasant,49.259,-123.10563,Entire home/apt,300,3,9,2019-08-18,0.35,1,0
34839915,"Spacious, private space near Joyce skytrain",262652350,Jonathan,,Killarney,49.22847,-123.03216,Private room,72,2,28,2020-02-16,1.24,1,0
34843631,"Townhouse w rooftop deck, mtn views, 3 beds",10115522,Rachel H,,Grandview-Woodland,49.28743,-123.05975,Entire home/apt,191,6,5,2019-12-29,0.28,2,6
34874854,Boutique townhouse with a garden,4169999,Anton,,Kitsilano,49.25839,-123.14987,Entire home/apt,223,30,6,2021-03-31,0.38,1,210
34895728,1 bedroom fully furnished in the heart of VanCity,263019124,Eddy,,Downtown,49.28435,-123.11226,Entire home/apt,100,30,4,2021-03-02,0.30,1,155
34895792,Sunny Beach Walk Suite,6093659,Ari,,West Point Grey,49.26368,-123.19009,Entire home/apt,199,15,11,2019-09-01,0.46,2,0
34898227,Modern luxury 2 bdrm downtown Vancouver with view,52109244,Lindsay,,Downtown Eastside,49.28079,-123.09973,Entire home/apt,206,2,3,2019-12-13,0.13,1,0
34900603,PS Downtown,13004065,Patricia,,West End,49.28687,-123.13024,Entire home/apt,90,30,1,2019-09-26,0.04,1,0
34929386,"Kid-friendly, great neighbourhood, room to play!",19342025,Jason,,Kensington-Cedar Cottage,49.25499,-123.07327,Entire home/apt,250,7,11,2019-09-02,0.45,1,0
34936006,Large Bedroom + Private Bathroom in Fairview,8705762,Matthew & Darya,,Fairview,49.26361,-123.12692,Private room,125,3,16,2019-09-17,0.66,1,0
34937868,Pearl by the Sunset Beach,263264899,Michiko,,West End,49.27866,-123.13646,Entire home/apt,169,1,60,2021-07-16,2.27,1,305
34941557,2-rooms for 2~4 person.,189726827,Xiao An,,Dunbar Southlands,49.25364,-123.18233,Private room,119,1,29,2019-09-02,1.25,3,64
34947318,"Centrally Located Downtown w/patio, pool and gym",16750396,Eddie And Marv,,Downtown,49.28054,-123.10781,Entire home/apt,407,2,51,2020-03-01,2.82,4,322
34949475,"Contemporary NEW Dunbar Home (10 mins to D/T, UBC)",59847326,Laura,,Dunbar Southlands,49.24899,-123.1772,Entire home/apt,100,1,5,2019-09-01,0.21,1,0
34989090,6818-6 Cozy Queen bedroom near Skytrain & Airport,156460473,Ricky,,Oakridge,49.22232,-123.11702,Private room,39,30,18,2019-10-09,0.75,2,40
35002838,Brand New Apt - LUXURY 1BR with FREE Parking,263511591,Natalia,,Kerrisdale,49.22001,-123.14372,Entire home/apt,220,1,68,2020-11-30,3.00,1,119
35010597,D39 - Gorgeous 2br with Patio,30899,Rami,,Kerrisdale,49.22151,-123.14385,Entire home/apt,128,30,0,,,41,307
35015397,Room for rent near sky-train(Nanaimo Station),254454256,Monica,,Kensington-Cedar Cottage,49.24579,-123.05891,Private room,58,1,15,2019-08-05,0.61,2,0
35015830,Singh,237544790,Singh,,Sunset,49.21122,-123.10464,Entire home/apt,178,2,6,2019-09-23,0.23,2,66
35038809,UBC Nearby 2Queen beds and 1bath  Seperste Suit,182110861,Yannie,,Dunbar Southlands,49.24016,-123.19655,Entire home/apt,149,1,2,2019-09-28,0.08,5,0
35044405,Main Street Riley Park bright new 2 bedroom suite,154211456,Lana,,Riley Park,49.24088,-123.09891,Entire home/apt,130,30,9,2021-05-31,0.37,1,7
35046088,"3 Bed Urban Townhome, heart of Fairview-min30days",142052767,Hanna,,Fairview,49.26292,-123.12237,Entire home/apt,225,30,9,2021-06-30,0.35,1,249
35062952,Summer Stay in Central Yaletown Condo!,27671290,Cameron,,Downtown,49.27612,-123.12167,Private room,70,90,0,,,1,0
35089036,ALBERNI ST LUXURY 2 BED w SWEEPING CITY VIEWS,4292086,Anne,,Downtown,49.28778,-123.12574,Entire home/apt,279,30,6,2021-07-16,0.24,16,130
35090765,🌟Modern 2BR+Den+2BA Heart of Downtown + Parking,79137483,Sadaf,,West End,49.28807,-123.12777,Entire home/apt,186,30,34,2021-07-03,1.57,1,39
35095227,Fully Furnished New 1 Bed 1 Bath inOlympic Village,213654113,Shawn,,Mount Pleasant,49.26864,-123.1071,Entire home/apt,110,90,0,,,2,0
35157060,Gastown large loft space with 2 'bedrooms' & den.,264774694,Andrea,,Downtown Eastside,49.28363,-123.10386,Entire home/apt,225,3,15,2019-11-26,0.58,1,0
35164437,BEAUTIFUL AND COZY DOWNTOWN VANCOUVER CONDO,262601866,Savio,,Downtown,49.27667,-123.1168,Entire home/apt,130,30,13,2020-01-31,0.52,1,255
35164633,The Greenway Suite - The Heights of East Vancouver,11917534,Gez & Dani,,Renfrew-Collingwood,49.24676,-123.05111,Entire home/apt,96,2,58,2021-01-31,2.46,1,53
35169166,"Private room for female, Gym+Pool, Amazing View!",15232103,Kathy & Medi,,Downtown,49.27873,-123.12046,Private room,51,30,1,2019-10-04,0.04,2,0
35190461,Spacious Studio Close to Downtown,62931740,Alan,,Downtown Eastside,49.27659,-123.08946,Entire home/apt,139,2,93,2021-05-07,55.80,1,89
35191313,Comfortable 1 BDR Apt on The Drive- close to DT,33234800,Zenia,,Kensington-Cedar Cottage,49.26164,-123.07352,Entire home/apt,60,1,10,2019-12-15,0.45,1,0
35194772,"Cozy, vibrant apartment in the West End",21857224,Max,,West End,49.28796,-123.1349,Entire home/apt,50,2,16,2020-03-12,0.61,1,0
35194928,Beautiful Apartment Best Area Downtown Vancouver,99230711,Elitza,,West End,49.28572,-123.12401,Entire home/apt,225,3,16,2020-04-26,0.61,1,118
35198788,"Spacious, private bed and bath in a stunning area!",90704424,Makayla,,Hastings-Sunrise,49.28492,-123.02658,Private room,100,2,19,2019-09-30,0.77,1,54
35204080,Luxurious master bedroom + Balcony + Jacuzzi,138444812,Matthew,,Kerrisdale,49.2331,-123.14082,Private room,90,4,9,2019-07-28,0.35,1,0
35222593,Master bedroom in the Dwelling Place,103148343,Zhaoying,,Dunbar Southlands,49.23665,-123.17934,Private room,90,1,3,2019-06-24,0.11,1,0
35232271,Vancouver INDEPENDENGT WHOLE FLOOR 1BR near UBC,99853564,Ivy,,Kitsilano,49.26353,-123.18319,Entire home/apt,148,1,15,2019-08-13,0.58,2,0
35239463,Beautiful and cozy 1 bedroom.,136641767,Thang,,Renfrew-Collingwood,49.25437,-123.04379,Entire home/apt,88,1,46,2020-03-25,2.56,2,219
35262401,Charming 1 Bed + 1 Bath + 1  Parking DOWNTOWN,265469731,Jennifer,,Downtown,49.27962,-123.12405,Entire home/apt,207,2,103,2020-03-12,3.96,1,53
35265562,Convenient Main Street Area  2 Bedroom Suite,265504225,Alex,,Riley Park,49.25214,-123.09817,Entire home/apt,150,1,43,2020-02-18,1.69,1,61
35284317,Downtown Vancouver - stay in Granville Island!,149827561,Peggy,,Fairview,49.26922,-123.13969,Entire home/apt,250,3,18,2019-10-21,0.71,1,0
35287417,The Garden on Main Street,43214128,Audrey,,Riley Park,49.23631,-123.09558,Entire home/apt,86,3,23,2021-05-13,0.92,1,195
35288509,The Charles Street Residence - Perfect Location,995736,Alex,,Hastings-Sunrise,49.27202,-123.05056,Entire home/apt,268,2,13,2020-04-08,0.50,1,0
35289970,Downtown Studio,565580,Marina,,Downtown,49.27645,-123.12993,Entire home/apt,65,30,1,2019-08-01,0.04,1,167
35293263,Private + NEW Vancouver Suite w/ Your Own Entry!,48120990,Jane,,Kensington-Cedar Cottage,49.24264,-123.08288,Entire home/apt,88,1,36,2020-08-06,1.41,4,0
35316589,Garden patio in the heart of Commercial Drive,94497716,Kerri,,Grandview-Woodland,49.27063,-123.06402,Entire home/apt,200,2,8,2019-12-30,0.32,1,0
35319441,"Great Value, Entire Place!",15840009,Shanky,,Kensington-Cedar Cottage,49.24875,-123.07521,Entire home/apt,69,1,2,2019-07-09,0.08,2,31
35322644,1 Bedroom w Private Bathroom & Balcony-10min to DT,35332085,Stéphane,,Kensington-Cedar Cottage,49.24642,-123.06576,Private room,1000,180,22,2019-11-22,0.86,1,83
35346140,"Bright, Large 2 Bedroom suite near Commercial Dr",47650770,David,,Grandview-Woodland,49.2687,-123.06548,Entire home/apt,150,2,34,2020-02-16,1.32,1,160
35346401,Spacious Room w/ Private Bathroom  Near Transit,7155253,Karin,,Renfrew-Collingwood,49.24159,-123.03894,Private room,90,2,31,2020-01-12,1.42,4,0
35350870,"Charming and Elegant,  4 bdr residence in Oakridge",266140598,Kris,,Oakridge,49.2338,-123.12408,Entire home/apt,399,3,33,2020-08-28,1.29,1,44
35357365,Luxury Living on Famous Beach Ave - steps to beach,7074827,Leanne,,Downtown,49.27665,-123.13257,Entire home/apt,205,30,5,2021-07-01,0.21,4,150
35358571,Heritage Home - Small Private Room in big house,15359189,Alex,,Kensington-Cedar Cottage,49.24955,-123.08008,Private room,45,2,3,2019-08-26,0.12,4,0
35376074,Comfy room in shared renovated home,17767330,Helen,,Kensington-Cedar Cottage,49.23398,-123.06804,Private room,62,2,19,2019-06-16,0.76,2,144
35382659,"Cozy 3 bedroom entire house, backyard and  patio",173802712,Clarabel,,Kensington-Cedar Cottage,49.23773,-123.08654,Entire home/apt,250,10,5,2019-09-02,0.20,1,5
35385840,"Modern, Family Friendly Home Near Downtown",59172548,Parnaz,,Kitsilano,49.26514,-123.16445,Entire home/apt,305,3,6,2019-07-29,0.24,1,160
35411531,High end 2Bd half duplex  - walk to the beach!,20096609,Matt,,Kitsilano,49.26794,-123.18481,Entire home/apt,250,3,9,2019-08-11,0.37,1,0
35419651,Newly Reno'd 2 bdrm Kitsilano - Centrally Located,266567641,Perry,,Kitsilano,49.2673,-123.16752,Entire home/apt,232,30,50,2020-09-12,1.94,1,323
35420313,Creative Loft in Mount Pleasant,23458673,Elin,,Mount Pleasant,49.26736,-123.10059,Entire home/apt,230,1,17,2019-12-30,0.65,1,0
35423100,"INCREDIBLE VIEW- Newly Designed,Sleeps 6 w/Parking",32023177,Ramez,,Downtown,49.2804,-123.11,Entire home/apt,303,2,42,2021-05-21,1.70,1,158
35459624,"Beautiful Water Views, Parking, Skytrain, & Gym",18121575,Soroush (亞明),,Downtown,49.28003,-123.10686,Entire home/apt,98,30,7,2020-03-01,0.37,1,40
35460812,Amazing 2 BR Apartment in the heart of Vancouver,183767715,Marion,,West End,49.28569,-123.12691,Entire home/apt,229,30,0,,,1,0
35462542,Dream apartment? Above a brewery ? Beer included!,240458335,Sam,,Grandview-Woodland,49.28531,-123.06652,Private room,65,3,3,2019-06-30,0.12,1,0
35466121,The Artist Townhouse in Kitsilano,230518254,Nj,,Kitsilano,49.26876,-123.17423,Entire home/apt,750,9,5,2019-08-25,0.20,1,0
35468724,Location! location! Beautiful condo in the City.,266773135,Parvaneh,,Downtown,49.27352,-123.12392,Entire home/apt,165,30,6,2019-09-22,0.32,1,271
35470002,Cozy room in shared renovated comfortable home,17767330,Helen,,Kensington-Cedar Cottage,49.23435,-123.06645,Private room,57,2,26,2019-12-08,1.16,2,141
35472782,Newly renovated 1 bdrm suite (main floor)!,52673082,Cindy,,Renfrew-Collingwood,49.24953,-123.026,Entire home/apt,139,2,29,2020-12-15,1.11,2,118
35485282,"Simple, cheerful beach living.",266753379,Tim,,Kitsilano,49.2729,-123.15931,Entire home/apt,191,45,0,,,1,180
35493651,Old Port Hideaway ~ 2BR Retreat Close to Downtown,267029490,Thanasi Joe,,Grandview-Woodland,49.28717,-123.06147,Entire home/apt,338,1,83,2021-04-18,4.26,1,67
35493677,Mount Pleasant One Bedroom Suite,31039511,Dina,,Mount Pleasant,49.2578,-123.09924,Entire home/apt,110,30,37,2020-03-19,1.54,1,7
35494223,Stunning Character House off The Drive,267034716,Nancy,,Grandview-Woodland,49.27507,-123.06757,Entire home/apt,298,4,13,2020-02-23,0.51,1,328
35496439,Kits Beach Garden Suite,98451868,Rick,,Kitsilano,49.27174,-123.16352,Entire home/apt,128,3,70,2021-04-19,2.66,1,96
35571642,Heather House - 2 Minutes from Skytrain!,267639662,Rani,,South Cambie,49.24855,-123.12028,Entire home/apt,130,30,36,2020-01-17,1.45,1,136
35572515,Private Residential Retreat in Vancouver,267646153,Tessa,,Renfrew-Collingwood,49.25794,-123.03547,Entire home/apt,129,2,14,2020-01-04,0.62,1,0
35572828,Vancouver Guest Suite 2 Minutes from Skytrain!,205309212,Jag,,South Cambie,49.24903,-123.12034,Entire home/apt,88,30,34,2021-05-23,1.40,3,128
35582089,"Entire home! Dedicated wifi, clean, private",36835547,Amos,,Renfrew-Collingwood,49.24776,-123.04677,Entire home/apt,115,30,9,2021-05-14,0.87,1,31
35611230,Shangri La Private Residences,267909838,Hugo,,West End,49.28635,-123.12469,Entire home/apt,319,30,1,2019-09-04,0.04,1,180
35612864,"Cozy West End hideaway @ English Bay, Stanley Park",267920421,Evan,,West End,49.28932,-123.13716,Entire home/apt,410,2,55,2021-01-10,2.32,1,38
35614424,Immaculate & Quiet on Tree-Lined West End Street,238308886,Terry,,West End,49.29008,-123.13387,Entire home/apt,115,30,4,2021-07-29,0.62,9,53
35615014,Lovely Westside Private Garden Suite!,109944606,Rhonda,,Marpole,49.20915,-123.14363,Entire home/apt,115,2,77,2020-09-01,3.23,1,296
35616783,Charming Vancouver Westside Heritage House,267954929,Shannon,,Marpole,49.21382,-123.14293,Entire home/apt,250,30,0,,,1,270
35619056,Modern Industrial Chic Garden Suite,267978632,Judith,,Grandview-Woodland,49.27975,-123.06576,Entire home/apt,180,2,44,2020-01-20,1.75,1,305
35643005,Bright modern and welcoming family townhome,268139528,Jeanie,,Kensington-Cedar Cottage,49.24098,-123.06877,Entire home/apt,150,4,2,2019-08-17,0.08,1,0
35680197,Executive condo amazing hi floor views Parking A/C,268405246,Chloe,,Downtown,49.27968,-123.10883,Entire home/apt,432,3,23,2021-03-22,0.95,1,350
35684791,Bright newly renovated 1 bedroom.,23342484,Kristy,,Mount Pleasant,49.26211,-123.09153,Private room,80,2,12,2020-02-23,0.48,2,0
35691071,2Beds 2baths Ocean &Mountain View with freeParking,268240986,Charlie,,Downtown,49.28052,-123.11209,Entire home/apt,158,30,28,2020-01-19,1.08,1,127
35713132,Couple's getaway loft: soaring windows + roof deck,2465718,Ken,,Downtown,49.28028,-123.12069,Entire home/apt,274,2,59,2020-03-10,59,1,224
35715700,"Private Remodelled  Room , Near Transit",7155253,Karin,,Renfrew-Collingwood,49.24298,-123.03949,Private room,299,2,13,2019-09-23,0.52,4,42
35715869,Cozy Private Room that is  Transit Friendly,7155253,Karin,,Renfrew-Collingwood,49.24309,-123.03939,Private room,299,2,29,2020-02-19,1.61,4,54
35719746,Garden Suite Homestead,268689766,Linsay,,Grandview-Woodland,49.28347,-123.06099,Entire home/apt,115,3,13,2019-08-18,0.53,1,0
35721408,Bright 2BedRoom Airy Unique Simply White Apartment,19748213,Charlie,,Downtown,49.27559,-123.13415,Entire home/apt,195,30,42,2021-06-01,1.70,2,5
35722840,"Fraser St newly renovated, bright and cheery condo",268715000,Jo,,Riley Park,49.24755,-123.0914,Entire home/apt,175,3,51,2021-07-31,1.98,1,327
35740659,Modern Private Suite in 1922 Heritage House,50938049,Stacy,,Hastings-Sunrise,49.28616,-123.0526,Entire home/apt,95,1,95,2020-06-10,4.17,1,42
35765016,Luxury Seaside Living - Biking Kayaking,180257,Dan,,Downtown,49.27337,-123.1247,Private room,316,2,10,2019-09-17,0.39,2,156
35766872,One Bed w/ Den & Office by Robson/Coal Harbour,103744068,Steve,,Downtown,49.28845,-123.1267,Entire home/apt,146,30,0,,,1,128
35767372,Comfy Kitsilano Condo,4234808,Cheryl,,Kitsilano,49.26718,-123.14881,Entire home/apt,150,5,5,2019-08-23,0.22,1,0
35773260,Private BR Main St to Downtown UBC Langara Room G,269128714,Lisa,,Riley Park,49.23331,-123.09835,Private room,29,60,2,2020-02-29,0.08,1,11
35773343,Modern Luxury - Unbeatable Location with Parking,269129683,Freddie,,Downtown,49.28243,-123.12295,Entire home/apt,269,2,56,2020-03-03,3.00,1,41
35797934,"Bright, mountain view room in East Vancouver!!",11022532,Preet,,Kensington-Cedar Cottage,49.24104,-123.07267,Private room,69,4,21,2019-09-22,0.84,2,0
35805334,YVR Hip Main Street Vacation Home,20133146,Michael,,Mount Pleasant,49.26091,-123.09784,Entire home/apt,125,30,23,2021-03-02,1.03,2,219
35806049,Beauty Coal Harbour downtown view Vancouver oasis,134758907,Vida,,Downtown,49.28835,-123.12433,Entire home/apt,165,30,3,2020-12-01,0.12,6,145
35809364,"Robson st, Downtown Vancouver+Free Parking",267225603,Paul,,Downtown,49.27894,-123.11539,Entire home/apt,300,3,9,2019-08-12,0.36,1,0
35809857,***Private Safe Suite ***Super Convenient Location,269390094,Ratna,,Killarney,49.22246,-123.04124,Entire home/apt,133,2,97,2020-01-06,4.04,1,97
35809985,2 BR + 1.5 Bath With Private Outdoor Patio,269391225,Elsie,,Downtown,49.27839,-123.1257,Entire home/apt,245,21,15,2019-09-26,0.63,1,311
35845864,Beautiful Central Downtown Condo West End/Yaletown,67281223,Karim,,Downtown,49.27661,-123.13001,Entire home/apt,130,1,13,2021-04-11,1.14,3,308
35847027,Modern clean condo with million $$$ view!,991076,Tom,,Mount Pleasant,49.26136,-123.0996,Entire home/apt,119,2,22,2020-04-25,0.86,1,0
35865746,"Beautiful Ensuite Rm,3 min walk to Skytrain/mall",210222551,Dona And Fred,,Riley Park,49.23404,-123.11416,Private room,59,7,9,2019-12-24,0.37,4,124
35869904,Luxe & Spacious Condo in Iconic Downtown Building,45042754,Jason,,Downtown,49.28148,-123.12386,Entire home/apt,417,181,30,2019-12-31,1.20,1,365
35872728,Convenient one bedroom in the heart of downtown,159044910,Nasim,,Downtown,49.27674,-123.11664,Entire home/apt,90,90,0,,,1,298
35873478,Ground Floor King Bedroom In Vancouver Across VGH,139891966,Ishtar,,Fairview,49.26112,-123.12836,Entire home/apt,105,30,0,,,29,99
35874448,Brand New Luxury 2br Townhouse,66495563,"Sunny, Amanda & Kristen",,Renfrew-Collingwood,49.23819,-123.05528,Entire home/apt,174,5,37,2020-05-30,1.47,1,0
35877931,"Private Bedroom, 15 min to YVR, 15 min to Downtown",145890576,Andrew,,Kerrisdale,49.23292,-123.14046,Private room,35,4,4,2020-03-16,0.16,2,0
35903818,Elegant 1 BR with Beautiful City Views & Parking,270052064,Sheida,,Downtown Eastside,49.27977,-123.10594,Entire home/apt,290,2,52,2020-02-29,2.13,1,10
35904881,South Van,237544790,Singh,,Sunset,49.21323,-123.10274,Entire home/apt,99,2,1,2019-06-23,0.04,2,30
35914528,Bright Granville island apartment,270139264,Marcie,,Fairview,49.26822,-123.13579,Entire home/apt,110,30,10,2019-11-23,0.42,1,1
35918819,"Vancouver ParkHouse - Laundry, Parking, Transit!",252820008,Moe,,Killarney,49.22696,-123.04011,Entire home/apt,105,30,56,2021-07-17,2.47,2,157
35939545,Immaculate Studio Suite in Vancouver's West End,238308886,Terry,,West End,49.29165,-123.13464,Entire home/apt,105,30,8,2021-06-17,0.36,9,44
35941324,Beautiful apartment,247895956,Lia,,Downtown,49.27622,-123.11441,Private room,200,1,3,2019-07-07,0.12,2,0
35947693,Stunning Character Kits Point Beach Home,237941083,Jordan,,Kitsilano,49.27272,-123.15026,Entire home/apt,375,30,13,2020-03-08,0.52,3,256
35950527,30 days+ Bright& Private: VGH Oak St,50322733,Erika,,Fairview,49.25813,-123.12783,Entire home/apt,55,30,7,2021-03-15,0.28,1,7
35969981,2 Bedroom Suite in Kitsilano,184294509,Steven,,West Point Grey,49.26647,-123.18603,Entire home/apt,400,2,0,,,1,0
35972576,Modern Curated Art Heritage House,214986,Ardene,,Grandview-Woodland,49.27637,-123.06033,Entire home/apt,236,2,51,2021-07-14,2.09,2,135
35974588,Cozy Sunset View Apartment - Centrally Located!,270619134,Taylor,,Fairview,49.25904,-123.13314,Entire home/apt,135,3,30,2019-10-20,1.18,1,3
35997562,Cozy and Clean private two bedroom suite,54116266,May  晓明,,Oakridge,49.22209,-123.1222,Entire home/apt,160,3,19,2019-09-23,0.76,1,40
35998238,宜人居。,270582044,Tina,,Kensington-Cedar Cottage,49.23736,-123.07747,Private room,70,1,6,2019-08-28,0.25,2,341
36001864,270 degree ocean view Condo in Downtown Vancouver,183621560,Ben,,Downtown,49.27673,-123.12961,Entire home/apt,99,30,59,2020-03-19,2.30,1,0
36002071,Sweet home in the heart of Vancouver downtown,177934008,Luis,,Downtown,49.27929,-123.11049,Entire home/apt,120,30,3,2021-04-19,0.18,2,220
36003498,"Suite Home Vancouver ~ 2BR, Laundry, Free Parking",5318774,Rachel/Daniel,,Kensington-Cedar Cottage,49.23903,-123.08755,Entire home/apt,161,2,46,2021-07-31,1.97,1,29
